Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Most_Used_Payment_Method,Location,Season,No_of_Subscribers,Sales_per_customer,Date
2,2432736.52,0,50.13,3.159,218.8217928,7.441,Bank Transfer,Montana,Winter,245,51.40000153,16-12-2011
2,3224369.8,0,46.66,3.112,218.9995495,7.441,Venmo,Delaware,Winter,180,183.4400024,23-12-2011
2,1874226.52,1,44.57,3.129,219.1773063,7.441,Debit Card,New York,Summer,232,113.0899963,30-12-2011
2,1799520.14,0,46.75,3.157,219.355063,7.057,Debit Card,Kentucky,Winter,143,310.6799927,06-01-2012
2,1744725.48,0,45.99,3.261,219.5328198,7.057,PayPal,Oregon,Spring,113,52.18999863,13-01-2012
2,1711769.11,0,51.7,3.268,219.6258417,7.057,Venmo,Rhode Island,Summer,121,113.0899963,20-01-2012
2,1660906.14,0,50.5,3.29,219.7188636,7.057,Venmo,Nevada,Spring,274,52.18999863,27-01-2012
2,1935299.94,0,55.21,3.36,219.8118854,7.057,Debit Card,Montana,Spring,250,113.0899963,03-02-2012
2,2103322.68,1,46.98,3.409,219.9049073,7.057,PayPal,Pennsylvania,Winter,159,113.0899963,10-02-2012
2,2196688.46,0,43.82,3.51,220.0651993,7.057,Credit Card,Alaska,Fall,149,113.0899963,17-02-2012
2,1861802.7,0,54.63,3.555,220.275944,7.057,Bank Transfer,Mississippi,Fall,161,113.0899963,24-02-2012
2,1952555.66,0,58.79,3.63,220.4866886,7.057,PayPal,Wyoming,Winter,245,113.0899963,02-03-2012
2,1937628.26,0,57.11,3.669,220.6974332,7.057,Venmo,Delaware,Summer,261,110.4899979,09-03-2012
2,1976082.13,0,63.68,3.734,220.8498468,7.057,Bank Transfer,Oklahoma,Winter,184,110.4899979,16-03-2012
2,1790439.16,0,64.01,3.787,220.9244858,7.057,PayPal,Indiana,Winter,122,110.4899979,23-03-2012
2,1857480.84,0,66.83,3.845,220.9991248,7.057,Debit Card,Maryland,Spring,273,183.4499969,30-03-2012
2,2129035.91,0,68.43,3.891,221.0737638,6.891,Credit Card,South Dakota,Spring,207,50.22000122,06-04-2012
2,1935869.1,0,68.08,3.891,221.1484028,6.891,Credit Card,West Virginia,Summer,136,110.4899979,13-04-2012
2,1847344.45,0,65.69,3.877,221.2021074,6.891,Cash,Alabama,Spring,152,110.4899979,20-04-2012
2,1764133.09,0,67.2,3.814,221.255812,6.891,Debit Card,Louisiana,Fall,102,119.9800034,27-04-2012
2,1923957.09,0,76.73,3.749,221.3095166,6.891,Credit Card,Montana,Winter,148,111.5800018,04-05-2012
2,1917520.99,0,73.87,3.688,221.3632212,6.891,Credit Card,California,Winter,207,89.98999786,11-05-2012
2,2000940.67,0,71.27,3.63,221.380331,6.891,Debit Card,Hawaii,Summer,266,90,18-05-2012
2,1912791.09,0,78.19,3.561,221.3828029,6.891,Venmo,Iowa,Summer,220,47.22999954,25-05-2012
2,1910092.37,0,78.38,3.501,221.3852748,6.891,Cash,Colorado,Fall,275,199.9799957,01-06-2012
2,2010216.49,0,78.69,3.452,221.3877467,6.891,Bank Transfer,Michigan,Spring,233,108.8399963,08-06-2012
2,1962924.3,0,80.56,3.393,221.4009901,6.891,Credit Card,Louisiana,Summer,253,197.9799957,15-06-2012
2,1887733.21,0,81.04,3.346,221.4411622,6.891,Venmo,Maryland,Spring,290,195.9799957,22-06-2012
2,1881046.12,0,86.32,3.286,221.4813343,6.891,Cash,Georgia,Spring,158,181.9799957,29-06-2012
2,2041507.4,0,84.2,3.227,221.5215064,6.565,Cash,Georgia,Winter,158,173.9799957,06-07-2012
2,1830075.13,0,80.17,3.256,221.5616784,6.565,Bank Transfer,North Dakota,Fall,126,82.45999908,13-07-2012
2,1819666.46,0,83.23,3.311,221.5701123,6.565,Credit Card,Maryland,Summer,186,47.99000168,20-07-2012
2,1757923.88,0,86.37,3.407,221.5785461,6.565,Debit Card,Oregon,Summer,164,113.9800034,27-07-2012
2,1946104.64,0,90.22,3.417,221.5869799,6.565,Debit Card,North Dakota,Spring,242,113.3799973,03-08-2012
2,1866719.96,0,88.55,3.494,221.5954138,6.565,Cash,Maryland,Spring,128,98.37999725,10-08-2012
2,1928016.01,0,84.79,3.571,221.6751459,6.565,Credit Card,Virginia,Winter,126,89.98999786,17-08-2012
2,1876788.15,0,76.91,3.62,221.8083518,6.565,Bank Transfer,South Dakota,Fall,118,98,24-08-2012
2,1947083.3,0,82.64,3.638,221.9415576,6.565,Bank Transfer,Georgia,Winter,161,98,31-08-2012
2,1898777.07,1,87.65,3.73,222.0747635,6.565,Debit Card,Hawaii,Spring,172,96,07-09-2012
2,1814806.63,0,75.88,3.717,222.2174395,6.565,Bank Transfer,Arkansas,Summer,169,74.37999725,14-09-2012
2,1829415.67,0,71.09,3.721,222.4169362,6.565,Cash,Montana,Fall,152,74.37999725,21-09-2012
2,1746470.56,0,79.45,3.666,222.6164329,6.565,Debit Card,Oklahoma,Spring,160,84,28-09-2012
2,1998321.04,0,70.27,3.617,222.8159296,6.17,Cash,Minnesota,Summer,264,83,05-10-2012
2,1900745.13,0,60.97,3.601,223.0154263,6.17,Venmo,Montana,Fall,197,83,12-10-2012
2,1847990.41,0,68.08,3.594,223.0598077,6.17,PayPal,Ohio,Summer,109,63.97999954,19-10-2012
2,1834458.35,0,69.79,3.506,223.0783366,6.17,Debit Card,Kentucky,Summer,137,95.98000336,26-10-2012
3,461622.22,0,45.71,2.572,214.4248812,7.368,Debit Card,Nebraska,Summer,298,39.18000031,05-02-2010
3,420728.96,1,47.93,2.548,214.5747916,7.368,Venmo,Delaware,Spring,197,36.38000107,12-02-2010
3,421642.19,0,47.07,2.514,214.6198868,7.368,Venmo,North Carolina,Winter,174,33.58000183,19-02-2010
3,407204.86,0,52.05,2.561,214.6475127,7.368,Credit Card,New York,Fall,224,76.77999878,26-02-2010
3,415202.04,0,53.04,2.625,214.6751386,7.368,PayPal,Colorado,Winter,281,119.9800034,05-03-2010
3,384200.69,0,63.08,2.667,214.7027646,7.368,Bank Transfer,Delaware,Fall,112,195.9799957,12-03-2010
3,375328.59,0,60.42,2.72,214.5301219,7.368,Cash,Utah,Spring,262,193.9799957,19-03-2010
3,359949.27,0,57.06,2.732,214.3241011,7.368,PayPal,Connecticut,Spring,248,169.9799957,26-03-2010
3,423294.4,0,65.56,2.719,214.1180803,7.343,Credit Card,New Jersey,Spring,257,165.9799957,02-04-2010
3,415870.28,0,68,2.77,213.9120595,7.343,Credit Card,West Virginia,Winter,211,165.9799957,09-04-2010
3,354993.26,0,66.98,2.808,213.7726889,7.343,Credit Card,Indiana,Spring,217,159.9799957,16-04-2010
3,339976.65,0,67.87,2.795,213.7221852,7.343,Credit Card,Delaware,Summer,132,149.9900055,23-04-2010
3,361248.39,0,70.24,2.78,213.6716815,7.343,Venmo,Maryland,Winter,130,119.9800034,30-04-2010
3,399323.86,0,73.47,2.835,213.6211778,7.343,PayPal,Pennsylvania,Summer,169,118.7799988,07-05-2010
3,384357.94,0,77.18,2.854,213.6196139,7.343,PayPal,Iowa,Spring,198,116.3799973,14-05-2010
3,343763.17,0,75.81,2.826,213.9116886,7.343,Credit Card,Pennsylvania,Spring,166,113.3799973,21-05-2010
3,350089.23,0,78.6,2.759,214.2037634,7.343,Bank Transfer,Delaware,Summer,110,100.7799988,28-05-2010
3,396968.8,0,78.53,2.705,214.4958382,7.343,Venmo,Oregon,Summer,232,100.7799988,04-06-2010
3,355017.09,0,82.1,2.668,214.787913,7.343,Credit Card,Oregon,Winter,216,99.58000183,11-06-2010
3,364076.85,0,83.52,2.637,214.7858259,7.343,PayPal,Utah,Fall,194,89.98999786,18-06-2010
3,357346.48,0,83.79,2.653,214.6660741,7.343,Cash,North Dakota,Summer,293,79.18000031,25-06-2010
3,381151.72,0,82.2,2.669,214.5463222,7.346,Credit Card,Florida,Winter,209,98,02-07-2010
3,349214.18,0,81.75,2.642,214.4265704,7.346,Venmo,Maryland,Fall,128,98,09-07-2010
3,352728.78,0,84.32,2.623,214.4176476,7.346,Cash,Minnesota,Spring,271,98,16-07-2010
3,352864.49,0,83.32,2.608,214.5564968,7.346,Cash,Montana,Winter,175,77.58000183,23-07-2010
3,347955.05,0,82.04,2.64,214.695346,7.346,Bank Transfer,Rhode Island,Winter,174,77.58000183,30-07-2010
3,402635.76,0,85.13,2.627,214.8341952,7.346,PayPal,Massachusetts,Spring,152,77.58000183,06-08-2010
3,339597.38,0,86.74,2.692,214.9730444,7.346,Credit Card,Vermont,Spring,243,97,13-08-2010
3,351728.21,0,88.02,2.664,214.9314191,7.346,Debit Card,New Jersey,Summer,258,57,20-08-2010
3,362134.09,0,86.15,2.619,214.8897938,7.346,Debit Card,Wisconsin,Spring,259,94.5,27-08-2010
3,366473.97,0,84.16,2.577,214.8481685,7.346,Venmo,California,Fall,142,91,03-09-2010
3,352260.97,1,80.84,2.565,214.8065431,7.346,Cash,West Virginia,Fall,167,87,10-09-2010
3,363064.64,0,82.36,2.582,214.8322484,7.346,Cash,South Dakota,Winter,123,304.8099976,17-09-2010
3,355626.87,0,76.9,2.624,214.9084516,7.346,Cash,Maine,Spring,265,298.25,24-09-2010
3,358784.1,0,73.6,2.603,214.9846548,7.564,Debit Card,Kansas,Summer,230,294.980011,01-10-2010
3,395107.35,0,66.99,2.633,215.060858,7.564,Debit Card,Vermont,Summer,226,288.4200134,08-10-2010
3,345584.39,0,69.71,2.72,215.1293114,7.564,Credit Card,Tennessee,Winter,234,285.1400146,15-10-2010
3,348895.98,0,71.64,2.725,215.17839,7.564,PayPal,Tennessee,Winter,111,278.5899963,22-10-2010
3,348591.74,0,72.04,2.716,215.2274686,7.564,Venmo,Wyoming,Summer,287,275.3099976,29-10-2010
3,423175.56,0,62.94,2.689,215.2765472,7.564,Debit Card,Vermont,Winter,218,272.0299988,05-11-2010
3,386635.03,0,62.79,2.728,215.3256258,7.564,Bank Transfer,New Jersey,Fall,248,268.7600098,12-11-2010
3,372545.32,0,57.72,2.771,215.2074519,7.564,PayPal,Iowa,Summer,168,262.2000122,19-11-2010
3,565567.84,1,68.71,2.735,215.0614025,7.564,Credit Card,Florida,Fall,182,245.8099976,26-11-2010
3,476420.77,0,53.76,2.708,214.9153531,7.564,Bank Transfer,Nevada,Summer,245,314.6400146,03-12-2010
3,467642.03,0,51.13,2.843,214.7693037,7.564,Venmo,North Dakota,Winter,214,311.3599854,10-12-2010
3,498159.39,0,52.2,2.869,214.704919,7.564,PayPal,Florida,Fall,279,309.7200012,17-12-2010
3,605990.41,0,57.16,2.886,214.7017828,7.564,Credit Card,New York,Winter,123,304.8099976,24-12-2010
3,382677.76,1,53.2,2.943,214.6986466,7.564,Bank Transfer,Alaska,Winter,217,298.25,31-12-2010
3,378241.34,0,53.35,2.976,214.6955104,7.551,Credit Card,Kansas,Fall,195,294.980011,07-01-2011
3,381061.1,0,44.76,2.983,214.7470729,7.551,Venmo,Oregon,Spring,260,285.1400146,14-01-2011
3,350876.7,0,50.74,3.016,215.1268275,7.551,PayPal,Rhode Island,Fall,279,272.0299988,21-01-2011
3,364866.24,0,48.71,3.01,215.5065821,7.551,Bank Transfer,New Mexico,Winter,102,268.7600098,28-01-2011
3,438516.53,0,45.95,2.989,215.8863367,7.551,Cash,Massachusetts,Winter,189,262.2000122,04-02-2011
3,430526.21,1,43.57,3.022,216.2660913,7.551,Credit Card,Pennsylvania,Spring,140,245.8099976,11-02-2011
3,432782.1,0,61.58,3.045,216.5843571,7.551,Venmo,New Jersey,Summer,138,327.75,18-02-2011
3,397211.19,0,67.4,3.065,216.8780275,7.551,Debit Card,Utah,Summer,132,324.4700012,25-02-2011
3,437084.51,0,65.11,3.288,217.1716979,7.551,Credit Card,Kentucky,Spring,256,275.3099976,04-03-2011
3,404753.3,0,61.29,3.459,217.4653683,7.551,Venmo,Nebraska,Summer,188,245.8099976,11-03-2011
3,392109.51,0,69.47,3.488,217.7235226,7.551,Debit Card,Virginia,Winter,155,327.75,18-03-2011
3,380683.67,0,72.94,3.473,217.9674705,7.551,Bank Transfer,Wyoming,Winter,210,324.4700012,25-03-2011
3,374556.08,0,68.76,3.524,218.2114184,7.574,Cash,New Mexico,Spring,208,321.2000122,01-04-2011
3,384075.31,0,72.55,3.622,218.4553663,7.574,PayPal,Oregon,Fall,204,317.9200134,08-04-2011
3,366250.69,0,75.88,3.743,218.6788642,7.574,PayPal,South Carolina,Fall,282,314.6400146,15-04-2011
3,391860.04,0,76.91,3.807,218.851237,7.574,Bank Transfer,Arizona,Winter,206,298.25,22-04-2011
3,367405.4,0,78.69,3.81,219.0236099,7.574,Bank Transfer,Kentucky,Spring,298,294.980011,29-04-2011
3,413042.12,0,69.45,3.906,219.1959827,7.574,Debit Card,New York,Winter,146,278.5899963,06-05-2011
3,386312.68,0,79.87,3.899,219.3683556,7.574,Cash,Texas,Fall,132,275.3099976,13-05-2011
3,364603.13,0,75.79,3.907,219.127216,7.574,Debit Card,Missouri,Fall,231,272.0299988,20-05-2011
3,369350.6,0,84.41,3.786,218.8860765,7.574,Venmo,Pennsylvania,Fall,207,268.7600098,27-05-2011
3,394507.84,0,84.29,3.699,218.6449369,7.574,PayPal,Oregon,Fall,232,262.2000122,03-06-2011
3,391638.75,0,84.84,3.648,218.4037974,7.574,Cash,Nevada,Spring,196,245.8099976,10-06-2011
3,403423.34,0,86.96,3.637,218.3551748,7.574,Credit Card,Arkansas,Spring,192,327.75,17-06-2011
3,385520.71,0,84.94,3.594,218.45094,7.574,Credit Card,Minnesota,Summer,184,324.4700012,24-06-2011
3,368962.72,0,85.1,3.524,218.5467052,7.567,Credit Card,Georgia,Winter,146,321.2000122,01-07-2011
3,395146.24,0,85.38,3.48,218.6424704,7.567,Debit Card,Rhode Island,Summer,112,317.9200134,08-07-2011
3,373454.33,0,87.14,3.575,218.7275216,7.567,Cash,Nevada,Spring,175,314.6400146,15-07-2011
3,360617.37,0,86.19,3.651,218.7857881,7.567,Venmo,Texas,Fall,217,311.3599854,22-07-2011
3,345381.29,0,88.07,3.682,218.8440545,7.567,Bank Transfer,Florida,Winter,276,309.7200012,29-07-2011
3,409981.25,0,88.45,3.684,218.9023209,7.567,Venmo,North Dakota,Summer,181,304.8099976,05-08-2011
3,380376.85,0,88.88,3.638,218.9605873,7.567,PayPal,West Virginia,Summer,113,294.980011,12-08-2011
3,379716.91,0,88.44,3.554,219.023271,7.567,Venmo,Nebraska,Spring,205,288.4200134,19-08-2011
3,366367.55,0,87.67,3.523,219.0866908,7.567,Bank Transfer,Tennessee,Spring,142,285.1400146,26-08-2011
3,375988.69,0,89.12,3.533,219.1501106,7.567,Cash,Oklahoma,Spring,141,268.7600098,02-09-2011
3,377347.49,1,81.72,3.546,219.2135305,7.567,PayPal,Wisconsin,Summer,128,262.2000122,09-09-2011
3,375629.51,0,83.63,3.526,219.3972867,7.567,PayPal,Oregon,Winter,205,245.8099976,16-09-2011
3,365248.94,0,80.19,3.467,219.7414914,7.567,PayPal,North Carolina,Winter,117,327.75,23-09-2011
3,368477.93,0,82.58,3.355,220.085696,7.567,Debit Card,Pennsylvania,Summer,285,324.4700012,30-09-2011
3,403342.4,0,75.54,3.285,220.4299007,7.197,Venmo,North Dakota,Summer,296,321.2000122,07-10-2011
3,368282.57,0,73.75,3.274,220.7486167,7.197,Bank Transfer,Ohio,Spring,159,317.9200134,14-10-2011
3,394976.36,0,69.03,3.353,220.9144005,7.197,Debit Card,Oklahoma,Summer,164,314.6400146,21-10-2011
3,389540.62,0,71.04,3.372,221.0801842,7.197,Venmo,South Carolina,Fall,228,309.7200012,28-10-2011
3,459443.22,0,59.31,3.332,221.245968,7.197,Credit Card,Maine,Spring,262,304.8099976,04-11-2011
3,407764.25,0,61.7,3.297,221.4117517,7.197,Credit Card,Nevada,Winter,134,298.25,11-11-2011
3,398838.97,0,63.91,3.308,221.6432852,7.197,Debit Card,Montana,Fall,231,288.4200134,18-11-2011
3,556925.19,1,68,3.236,221.9011185,7.197,Bank Transfer,New Hampshire,Fall,300,285.1400146,25-11-2011
3,472511.32,0,54.97,3.172,222.1589519,7.197,Credit Card,Maine,Winter,207,278.5899963,02-12-2011
3,468772.8,0,49.26,3.158,222.4167852,7.197,PayPal,California,Winter,170,275.3099976,09-12-2011
3,510747.62,0,57.95,3.159,222.6426418,7.197,PayPal,West Virginia,Fall,187,272.0299988,16-12-2011
3,551221.21,0,53.41,3.112,222.8258628,7.197,Venmo,California,Fall,161,268.7600098,23-12-2011
3,410553.88,1,48.29,3.129,223.0090839,7.197,Credit Card,West Virginia,Fall,240,262.2000122,30-12-2011
3,398178.21,0,52.42,3.157,223.1923049,6.833,PayPal,Louisiana,Spring,260,245.8099976,06-01-2012
3,367438.62,0,51.86,3.261,223.3755259,6.833,PayPal,Georgia,Summer,151,327.75,13-01-2012
3,365818.61,0,56.2,3.268,223.4700552,6.833,PayPal,Washington,Summer,282,324.4700012,20-01-2012
3,349518.1,0,58.06,3.29,223.5645845,6.833,Bank Transfer,Virginia,Spring,211,321.2000122,27-01-2012
3,424960.66,0,59.33,3.36,223.6591137,6.833,PayPal,Indiana,Winter,124,317.9200134,03-02-2012
3,473292.47,1,51.65,3.409,223.753643,6.833,Cash,Minnesota,Spring,102,314.6400146,10-02-2012
3,475591.08,0,52.39,3.51,223.9170153,6.833,Credit Card,Idaho,Spring,296,311.3599854,17-02-2012
3,418925.47,0,60.12,3.555,224.1320199,6.833,PayPal,Vermont,Fall,291,309.7200012,24-02-2012
3,469752.56,0,61.65,3.63,224.3470245,6.833,Debit Card,North Dakota,Spring,264,304.8099976,02-03-2012
3,445162.05,0,60.71,3.669,224.5620291,6.833,PayPal,Rhode Island,Winter,258,298.25,09-03-2012
3,411775.8,0,64,3.734,224.7166953,6.833,Bank Transfer,South Carolina,Fall,227,278.5899963,16-03-2012
3,413907.25,0,66.53,3.787,224.7909104,6.833,Cash,Mississippi,Fall,136,275.3099976,23-03-2012
3,407488.84,0,69.36,3.845,224.8651254,6.833,Debit Card,Montana,Winter,125,272.0299988,30-03-2012
3,503232.13,0,73.01,3.891,224.9393405,6.664,Debit Card,Idaho,Fall,125,268.7600098,06-04-2012
3,420789.74,0,72.83,3.891,225.0135556,6.664,PayPal,Utah,Winter,188,262.2000122,13-04-2012
3,434822.13,0,72.05,3.877,225.0689541,6.664,Cash,Oklahoma,Fall,166,245.8099976,20-04-2012
3,394616.11,0,73.39,3.814,225.1243526,6.664,PayPal,California,Fall,106,327.75,27-04-2012
3,439913.57,0,79.51,3.749,225.1797511,6.664,Bank Transfer,Nevada,Winter,211,324.4700012,04-05-2012
3,431985.36,0,75.19,3.688,225.2351496,6.664,Credit Card,Delaware,Spring,184,321.2000122,11-05-2012
3,418112.76,0,72.38,3.63,225.2512024,6.664,Cash,South Carolina,Summer,128,304.8099976,18-05-2012
3,413701.29,0,78.58,3.561,225.2515168,6.664,Cash,Maryland,Spring,235,298.25,25-05-2012
3,432268.53,0,81.55,3.501,225.2518313,6.664,Credit Card,North Carolina,Spring,278,294.980011,01-06-2012
3,446336.8,0,81.65,3.452,225.2521458,6.664,Cash,Alabama,Spring,276,288.4200134,08-06-2012
3,442074.79,0,84.66,3.393,225.2644795,6.664,Bank Transfer,Minnesota,Winter,176,285.1400146,15-06-2012
3,419497.95,0,82.7,3.346,225.3068615,6.664,Credit Card,Virginia,Spring,134,278.5899963,22-06-2012
3,422965.33,0,86.42,3.286,225.3492435,6.664,PayPal,Michigan,Summer,243,275.3099976,29-06-2012
3,411206.5,0,83.14,3.227,225.3916254,6.334,Bank Transfer,Maine,Summer,198,272.0299988,06-07-2012
3,416913.1,0,82.28,3.256,225.4340074,6.334,Cash,Nevada,Summer,219,268.7600098,13-07-2012
3,432424.85,0,81.38,3.311,225.4438827,6.334,Debit Card,Wyoming,Winter,124,262.2000122,20-07-2012
3,389427.9,0,84.94,3.407,225.4537579,6.334,Bank Transfer,Connecticut,Winter,289,245.8099976,27-07-2012
3,419990.29,0,86.55,3.417,225.4636332,6.334,Bank Transfer,Oregon,Spring,193,327.75,03-08-2012
3,391811.6,0,85.85,3.494,225.4735085,6.334,Debit Card,Mississippi,Fall,220,324.4700012,10-08-2012
3,394918.83,0,87.36,3.571,225.5558664,6.334,Venmo,Illinois,Spring,157,321.2000122,17-08-2012
3,412449.67,0,83.01,3.62,225.6925864,6.334,Credit Card,Utah,Winter,193,317.9200134,24-08-2012
3,408838.73,0,85.18,3.638,225.8293063,6.334,Debit Card,North Carolina,Spring,153,311.3599854,31-08-2012
3,408229.73,1,84.99,3.73,225.9660263,6.334,Cash,Kentucky,Winter,153,309.7200012,07-09-2012
3,407589.16,0,78.36,3.717,226.1122067,6.334,Debit Card,Minnesota,Fall,226,304.8099976,14-09-2012
3,414392.09,0,72.78,3.721,226.3151496,6.334,Credit Card,New York,Spring,188,298.25,21-09-2012
3,389813.02,0,77.46,3.666,226.5180926,6.334,PayPal,Illinois,Winter,137,294.980011,28-09-2012
3,443557.65,0,72.74,3.617,226.7210356,6.034,Credit Card,North Dakota,Winter,130,288.4200134,05-10-2012
3,410804.39,0,70.31,3.601,226.9239785,6.034,Credit Card,Louisiana,Winter,165,278.5899963,12-10-2012
3,424513.08,0,73.44,3.594,226.9688442,6.034,Credit Card,Illinois,Winter,114,275.3099976,19-10-2012
3,405432.7,0,74.66,3.506,226.9873637,6.034,Debit Card,Wyoming,Winter,123,272.0299988,26-10-2012
4,2135143.87,0,43.76,2.598,126.4420645,8.623,Cash,Washington,Winter,181,268.7600098,05-02-2010
4,2188307.39,1,28.84,2.573,126.4962581,8.623,Debit Card,Texas,Summer,265,262.2000122,12-02-2010
4,2049860.26,0,36.45,2.54,126.5262857,8.623,Cash,New Hampshire,Winter,240,245.8099976,19-02-2010
4,1925728.84,0,41.36,2.59,126.5522857,8.623,Venmo,Indiana,Fall,166,327.75,26-02-2010
4,1971057.44,0,43.49,2.654,126.5782857,8.623,Credit Card,Alabama,Fall,178,324.4700012,05-03-2010
4,1894324.09,0,49.63,2.704,126.6042857,8.623,PayPal,Oklahoma,Spring,298,321.2000122,12-03-2010
4,1897429.36,0,55.19,2.743,126.6066452,8.623,Bank Transfer,Montana,Winter,162,317.9200134,19-03-2010
4,1762539.3,0,39.91,2.752,126.6050645,8.623,Bank Transfer,Tennessee,Summer,126,311.3599854,26-03-2010
4,1979247.12,0,48.77,2.74,126.6034839,7.896,PayPal,New Mexico,Summer,212,309.7200012,02-04-2010
4,1818452.72,0,54.16,2.773,126.6019032,7.896,Credit Card,Iowa,Winter,102,304.8099976,09-04-2010
4,1851519.69,0,56.23,2.81,126.5621,7.896,Cash,Idaho,Summer,160,288.4200134,16-04-2010
4,1802677.9,0,56.87,2.805,126.4713333,7.896,Debit Card,Oklahoma,Winter,286,285.1400146,23-04-2010
4,1817273.28,0,53.04,2.787,126.3805667,7.896,Credit Card,Florida,Winter,182,278.5899963,30-04-2010
4,2000626.14,0,56.77,2.836,126.2898,7.896,Credit Card,Michigan,Fall,263,275.3099976,07-05-2010
4,1875597.28,0,62.35,2.845,126.2085484,7.896,PayPal,Hawaii,Summer,290,272.0299988,14-05-2010
4,1903752.6,0,67.4,2.82,126.1843871,7.896,Debit Card,California,Summer,147,268.7600098,21-05-2010
4,1857533.7,0,67.73,2.756,126.1602258,7.896,Venmo,Iowa,Fall,278,262.2000122,28-05-2010
4,1903290.58,0,70.83,2.701,126.1360645,7.896,Venmo,West Virginia,Summer,300,245.8099976,04-06-2010
4,1870619.23,0,78.45,2.668,126.1119032,7.896,Bank Transfer,Washington,Spring,115,327.75,11-06-2010
4,1929736.35,0,81.53,2.635,126.114,7.896,Bank Transfer,Missouri,Summer,214,324.4700012,18-06-2010
4,1846651.95,0,81.1,2.654,126.1266,7.896,Bank Transfer,New York,Summer,157,321.2000122,25-06-2010
4,1881337.21,0,73.66,2.668,126.1392,7.372,Credit Card,Connecticut,Summer,121,317.9200134,02-07-2010
4,1812208.22,0,80.35,2.637,126.1518,7.372,Credit Card,Virginia,Summer,206,314.6400146,09-07-2010
4,1898427.66,0,78.53,2.621,126.1498065,7.372,PayPal,Missouri,Summer,266,311.3599854,16-07-2010
4,1848426.78,0,79.78,2.612,126.1283548,7.372,Credit Card,Nebraska,Winter,105,309.7200012,23-07-2010
4,1796637.61,0,80.7,2.65,126.1069032,7.372,Cash,New Jersey,Summer,275,304.8099976,30-07-2010
4,1907638.58,0,76.53,2.64,126.0854516,7.372,Debit Card,Utah,Fall,238,298.25,06-08-2010
4,2007050.75,0,78.08,2.698,126.064,7.372,Credit Card,North Carolina,Fall,237,285.1400146,13-08-2010
4,1997181.09,0,78.83,2.671,126.0766452,7.372,Debit Card,Rhode Island,Spring,265,278.5899963,20-08-2010
4,1848403.92,0,74.44,2.621,126.0892903,7.372,PayPal,Arkansas,Winter,252,275.3099976,27-08-2010
4,1935857.58,0,76.8,2.584,126.1019355,7.372,PayPal,Maryland,Winter,194,293.9500122,03-09-2010
4,1865820.81,1,73.54,2.574,126.1145806,7.372,Bank Transfer,South Carolina,Summer,169,290.9500122,10-09-2010
4,1899959.61,0,64.91,2.594,126.1454667,7.372,Venmo,Ohio,Winter,242,245,17-09-2010
4,1810684.68,0,60.96,2.642,126.1900333,7.372,Venmo,Illinois,Fall,230,181.9499969,24-09-2010
4,1842821.02,0,63.96,2.619,126.2346,7.127,Venmo,Georgia,Summer,199,225,01-10-2010
4,1951494.85,0,67.73,2.645,126.2791667,7.127,PayPal,Alabama,Winter,111,220,08-10-2010
